id_Siniestro;Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
3726;1160898;CERRADO;7/7/2023;Julio;2023;La Plata;1;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2017;957898
8118;1161584;CERRADO;1/3/2024;Marzo;2024;Cordoba;1833;CORDOBA;5000;Cordoba;CORVEN;ENDURO;TRIAX   150 R2;2017;1088500
4247;1161600;CERRADO;13/8/2023;Agosto;2023;Buenos Aires;1062;MUNRO;1605;Buenos Aires;HONDA;ON OFF;XR  150 L;2021;968000
8141;1161630;CERRADO;2/3/2024;Marzo;2024;Buenos Aires;2079;MAR DEL PLATA;7600;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2023;935000
9079;1162185;CERRADO;19/4/2024;Abril;2024;USE;11;PICO 1601-3400;1429;C.A. de Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2023;901000
9572;1162485;CERRADO;14/5/2024;Mayo;2024;USE;11;HAEDO;1706;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2022;1081500
6704;1163642;CERRADO;30/12/2023;Diciembre;2023;USE;11;BARRIO EL PUEBLITO;5003;Cordoba;GILERA;BUSINESS;125 SMASH X;2023;1030000
8975;1163887;CERRADO;13/4/2024;Abril;2024;Buenos Aires;1549;BECCAR;1643;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 EXCLUSIVE Z3;2018;1087500
9626;1164043;CERRADO;16/5/2024;Mayo;2024;Cordoba;1988;SANTA FE;3000;Santa Fe;YAMAHA;STREET;110 NEW CRYPTON;2015;941500
7320;1164135;CERRADO;27/1/2024;Enero;2024;Mar del Plata;44;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;920000
6258;1164180;CERRADO;10/12/2023;Diciembre;2023;La Plata;48;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;935000
6633;1164399;CERRADO;27/12/2023;Diciembre;2023;Buenos Aires;638;BECCAR;1643;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;918000
7576;1164442;CERRADO;7/2/2024;Febrero;2024;Buenos Aires;661;CIUDAD EVITA;1778;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2020;950000
3647;1164851;CERRADO;30/6/2023;Junio;2023;USE;11;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2016;943000
4454;1164851;CERRADO;27/8/2023;Agosto;2023;USE;11;MERLO;1722;Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2016;943000
8316;1165067;CERRADO;10/3/2024;Marzo;2024;La Plata;93;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ FULL;2023;1112500
6951;1243500;CERRADO;11/1/2024;Enero;2024;9 de julio (provincia de Bs.As);381;LUJAN;6700;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON DISCO;2018;1243500
6800;1165935;CERRADO;4/1/2024;Enero;2024;Buenos Aires;1109;CIUDADELA;1702;Buenos Aires;GILERA;ENDURO;150 SAHEL;2023;1083500
6674;1166799;CERRADO;29/12/2023;Diciembre;2023;USE;11;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;BAJAJ;STREET;BOXER BM 150;2019;920000
4188;1167698;CERRADO;9/8/2023;Agosto;2023;Neuquen;1410;GENERAL ROCA;8332;Rio Negro;BAJAJ;STREET;ROUSER  160 NS;2022;968000
4853;1167724;CERRADO;22/9/2023;Septiembre;2023;Buenos Aires;362;CIUDAD DEL LIBERTADOR GRAL. SAN MARTIN;1650;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;948500
9756;1168243;CERRADO;22/5/2024;Mayo;2024;La Plata;1752;FLORENCIO VARELA;1888;Buenos Aires;MONDIAL;CUB;110 LD MAX  AUTOMATICA;2023;1134000
9164;1169000;CERRADO;23/4/2024;Abril;2024;Buenos Aires;2220;TRUJUI;1664;Buenos Aires;MOTOMEL;STREET;200 TCP;2016;1169000
8277;1182500;CERRADO;8/3/2024;Marzo;2024;La Plata;260;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;C BIZ 125 KS;2016;1182500
8865;1170300;CERRADO;7/4/2024;Abril;2024;Buenos Aires;519;MORENO;1740;Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2018;0
5506;1171780;CERRADO;1/11/2023;Noviembre;2023;Buenos Aires;695;DON TORCUATO;1611;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;1081000
5146;1284000;CERRADO;12/10/2023;Octubre;2023;Buenos Aires;1193;LOMAS DEL MIRADOR;1752;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;1284000
2805;1173196;CERRADO;16/4/2023;Abril;2023;Rosario;1107;ROSARIO;2000;Santa Fe;HONDA;ON OFF;XR  250  TORNADO;2013;969080
9310;1173569;CERRADO;30/4/2024;Abril;2024;Buenos Aires;2241;LAS HERAS;5539;Mendoza;MOTOMEL;BUSINESS;110 BLITZ FULL;2022;1057500
8244;1173931;CERRADO;7/3/2024;Marzo;2024;La Plata;82;ABASTO;1903;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2022;928500
5524;1174555;CERRADO;2/11/2023;Noviembre;2023;Mendoza;1637;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110S C/D;2020;930600
6930;1174684;CERRADO;10/1/2024;Enero;2024;Cordoba;1884;ARGUELLO;5147;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2022;918000
9672;1174721;CERRADO;18/5/2024;Mayo;2024;Buenos Aires;259;MERLO;1722;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2022;1122500
6780;1175635;CERRADO;3/1/2024;Enero;2024;Buenos Aires;263;SARANDI;1872;Buenos Aires;KELLER;CROSS;150 MIRACLE  (KN GY);2022;956000
4140;1176000;CERRADO;5/8/2023;Agosto;2023;Buenos Aires;756;VILLA LUZURIAGA;1754;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;980000
5201;1177385;CERRADO;16/10/2023;Octubre;2023;Buenos Aires;1538;PILAR;1629;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2018;948000
5423;1177504;CERRADO;28/10/2023;Octubre;2023;USE;11;GENERAL RODRIGUEZ;1748;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2023;938500
9705;1177569;CERRADO;20/5/2024;Mayo;2024;Mendoza;115;GODOY CRUZ;5501;Mendoza;MONDIAL;CUB;110 LD H C/D MAX;2023;1050000
9706;1177985;CERRADO;20/5/2024;Mayo;2024;USE;11;CASTRO EMILIO AVDA. 6301-7700;1408;C.A. de Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2017;1097000
4854;1178117;CERRADO;22/9/2023;Septiembre;2023;Buenos Aires;1086;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2020;968000
7527;1178738;CERRADO;5/2/2024;Febrero;2024;USE;11;BERAZATEGUI;1884;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ AUTOMATICA;2023;1100000
7357;1418500;CERRADO;29/1/2024;Enero;2024;USE;11;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2017;1418500
1849;1179243;CERRADO;24/1/2023;Enero;2023;Mendoza;841;GODOY CRUZ;5501;Mendoza;HONDA;SPORT;CBX 250 TWISTER;2014;1010500
6259;1179435;CERRADO;10/12/2023;Diciembre;2023;Parana;1456;SANTA FE;3000;Santa Fe;YAMAHA;STREET;125 YBR ED;2019;1151000
2267;1179770;CERRADO;1/3/2023;Marzo;2023;Cordoba;958;VILLA CARLOS PAZ;5152;Cordoba;KTM;TOURING;DUKE 200 NAKED;2021;1165500
5887;1180244;CERRADO;22/11/2023;Noviembre;2023;Buenos Aires;273;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;1018982
1820;1180634;CERRADO;22/1/2023;Enero;2023;USE;11;JOSE C. PAZ;1665;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;1162000
5325;1181757;CERRADO;23/10/2023;Octubre;2023;Buenos Aires;140;GERLI (PDO. AVELLANEDA);1870;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;788500
3247;1182098;CERRADO;26/5/2023;Mayo;2023;Buenos Aires;12;HAEDO;1706;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;1078000
5312;1182804;CERRADO;22/10/2023;Octubre;2023;USE;8;ITUZAINGO;3302;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;659000
1639;1183175;CERRADO;3/1/2023;Enero;2023;Buenos Aires;765;VILLA MADERO;1768;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;1162000
2760;1184561;CERRADO;12/4/2023;Abril;2023;USE;66;LOMAS DEL MIRADOR;1752;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2013;968500
2842;1184561;CERRADO;19/4/2023;Abril;2023;USE;11;SAN JUSTO;1754;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2013;968500
7878;1184595;CERRADO;20/2/2024;Febrero;2024;Parana;165;VILLA LUZURIAGA;1754;Buenos Aires;GILERA;CUB;110 SMASH FULL R;2023;1019545
5843;1184780;CERRADO;20/11/2023;Noviembre;2023;Rosario;1131;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2021;940000
5326;1185416;CERRADO;23/10/2023;Octubre;2023;Buenos Aires;699;SAN MARTIN (PDO. GRAL. SAN MARTIN);1650;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1163636
9689;1186033;CERRADO;19/5/2024;Mayo;2024;La Plata;2288;VILLA BOSCH;1682;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2024;1153000
8142;1186067;CERRADO;2/3/2024;Marzo;2024;USE;66;MORON;1708;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2012;862500
1589;1186082;CERRADO;28/12/2022;Diciembre;2022;Buenos Aires;703;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1181000
4359;1186824;CERRADO;22/8/2023;Agosto;2023;Buenos Aires;84;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2014;974500
2472;1187861;CERRADO;16/3/2023;Marzo;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2021;1165500
8751;1188000;CERRADO;1/4/2024;Abril;2024;Buenos Aires;1625;ISIDRO CASANOVA;1765;Buenos Aires;SIAM;-;QU 110 FULL;2023;1188000
9220;1188452;CERRADO;26/4/2024;Abril;2024;USE;11;PASO DEL REY;1742;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2023;1140500
5790;1188904;CERRADO;17/11/2023;Noviembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2020;948000
5675;1188904;CERRADO;11/11/2023;Noviembre;2023;USE;11;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2018;948000
5826;1189380;CERRADO;19/11/2023;Noviembre;2023;La Plata;262;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
6675;1192042;CERRADO;29/12/2023;Diciembre;2023;Buenos Aires;145;JUNCAL 2401-4700;1425;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
4279;1193776;CERRADO;15/8/2023;Agosto;2023;La Plata;384;RINGUELET;1901;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;925650
8170;1194000;CERRADO;4/3/2024;Marzo;2024;Buenos Aires;161;CABILDO AVDA. 2901-5000;1429;C.A. de Buenos Aires;GILERA;CUB;110 SMASH TUNING FULL;2023;995000
114;1194130;CERRADO;22/6/2022;Junio;2022;Buenos Aires;26;MAR DEL PLATA;7600;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2021;665000
4918;1195157;CERRADO;27/9/2023;Septiembre;2023;La Plata;979;BERISSO;1923;Buenos Aires;MOTOMEL;ON OFF;250 SKUA;2022;1056000
6705;1196035;CERRADO;30/12/2023;Diciembre;2023;Buenos Aires;517;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
2181;1196082;CERRADO;22/2/2023;Febrero;2023;Buenos Aires;933;VILLA LOMA HERMOSA;1657;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;1162000
6145;1196580;CERRADO;4/12/2023;Diciembre;2023;Buenos Aires;678;LOMAS DE ZAMORA;1832;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;979000
2282;1196992;CERRADO;2/3/2023;Marzo;2023;Buenos Aires;672;ADOLFO SOURDEAUX;1612;Buenos Aires;BENELLI;NAKED;TNT 300;2017;1166500
9877;1197033;CERRADO;28/5/2024;Mayo;2024;Buenos Aires;1462;BELEN DE ESCOBAR;1625;Buenos Aires;HONDA;SPORT;CB    150  INVICTA;2015;970000
9545;1254000;CERRADO;12/5/2024;Mayo;2024;La Plata;1924;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;C BIZ 125 GP;2016;1254000
8782;1198245;CERRADO;3/4/2024;Abril;2024;Buenos Aires;1086;MORENO;1740;Buenos Aires;BAJAJ;STREET;ROUSER  135 LS;2016;1159000
8222;1198313;CERRADO;6/3/2024;Marzo;2024;Buenos Aires;457;RAMOS MEJIA;1704;Buenos Aires;ZANELLA;STREET;RX  150 G3;2020;998594
6350;1198519;CERRADO;14/12/2023;Diciembre;2023;Parana;1720;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;C BIZ 125 KS;2016;1126500
9391;1198809;CERRADO;4/5/2024;Mayo;2024;Parana;375;SANTA FE;3000;Santa Fe;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2022;1159000
1527;1198890;CERRADO;23/12/2022;Diciembre;2022;Buenos Aires;26;RAMOS MEJIA;1704;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2021;990000
9272;1358000;CERRADO;28/4/2024;Abril;2024;La Plata;2231;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH TUNING R;2021;1358000
7879;1200106;CERRADO;20/2/2024;Febrero;2024;Buenos Aires;331;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ FULL;2023;890000
6602;1200235;CERRADO;26/12/2023;Diciembre;2023;Buenos Aires;359;PIÑEYRO (PDO. DE AVELLANEDA);1870;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;976500
6534;1200255;CERRADO;22/12/2023;Diciembre;2023;Buenos Aires;210;LANUS ESTE;1824;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2013;1027000
8198;1200673;CERRADO;5/3/2024;Marzo;2024;Rosario;2088;VILLA GOBERNADOR GALVEZ;2124;Santa Fe;HONDA;BUSINESS;WAVE  110;2018;951000
8552;1201149;CERRADO;23/3/2024;Marzo;2024;Cordoba;226;CORDOBA;5000;Cordoba;YAMAHA;STREET;125 YBR ED;2013;931050
6183;1201435;CERRADO;6/12/2023;Diciembre;2023;Buenos Aires;1228;MALVINAS ARGENTINAS;1846;Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2020;1100000
8595;1307000;CERRADO;25/3/2024;Marzo;2024;USE;8;SAN MIGUEL;1663;Buenos Aires;OKINOI;STREET;110 OKN;2023;1307000
2541;1202582;CERRADO;22/3/2023;Marzo;2023;Buenos Aires;1033;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;BAJAJ;STREET;ROUSER  200 RS;2016;1036000
3347;1202857;CERRADO;4/6/2023;Junio;2023;Cordoba;1227;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2013;801000
6885;1204000;CERRADO;8/1/2024;Enero;2024;Buenos Aires;1031;BELEN DE ESCOBAR;1625;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2019;986500
1865;1204082;CERRADO;25/1/2023;Enero;2023;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;1199000
6373;1204314;CERRADO;15/12/2023;Diciembre;2023;Buenos Aires;1792;VILLA MAIPU;1650;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;762500
5099;1204670;CERRADO;9/10/2023;Octubre;2023;Cordoba;582;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1152000
5174;1204955;CERRADO;14/10/2023;Octubre;2023;Cordoba;1119;GAVILAN 1-1200;1406;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2023;988500
8752;1205219;CERRADO;1/4/2024;Abril;2024;Mendoza;253;LAS HERAS;5539;Mendoza;BAJAJ;STREET;ROUSER  135 LS;2017;927000
1174;1205750;CERRADO;19/11/2022;Noviembre;2022;Buenos Aires;26;LA TABLADA;1766;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;1099000
7463;1206142;CERRADO;2/2/2024;Febrero;2024;Mar del Plata;73;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;1150000
5550;1206660;CERRADO;4/11/2023;Noviembre;2023;Buenos Aires;975;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;C BIZ 125 KS;2017;1039000
7749;1441500;CERRADO;15/2/2024;Febrero;2024;Rosario;124;GUAYMALLEN;5528;Mendoza;HONDA;BUSINESS;WAVE  110S NEW BASE;2017;1441500
6395;1207435;CERRADO;16/12/2023;Diciembre;2023;Buenos Aires;1278;MORENO;1740;Buenos Aires;BRAVA;STREET;NEVADA  110;2022;982500
3817;1207800;CERRADO;14/7/2023;Julio;2023;Buenos Aires;319;BARRACAS 1-800;1275;C.A. de Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2020;1006500
7577;1208200;CERRADO;7/2/2024;Febrero;2024;Buenos Aires;909;SAN ISIDRO;1642;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;990000
6169;1208335;CERRADO;5/12/2023;Diciembre;2023;Buenos Aires;436;GUILLERMO E. HUDSON;1885;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2019;983250
4795;1208790;CERRADO;18/9/2023;Septiembre;2023;Buenos Aires;130;PASO DEL REY;1742;Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2016;1089000
6843;1209047;CERRADO;6/1/2024;Enero;2024;USE;11;FLORES VENANCIO GRAL. 3301-4600;1407;C.A. de Buenos Aires;HERO;STREET;IGNITOR 125;2019;1137500
5602;1209555;CERRADO;7/11/2023;Noviembre;2023;Buenos Aires;318;LA PLATA;1900;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 EXCLUSIVE Z3;2023;1005500
1800;1210524;CERRADO;20/1/2023;Enero;2023;USE;11;BECCAR;1643;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1181000
7389;1210935;CERRADO;30/1/2024;Enero;2024;Buenos Aires;606;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;C BIZ 125 KS;2016;1182500
4315;1211027;CERRADO;18/8/2023;Agosto;2023;USE;11;VILLA DE MAYO;1614;Buenos Aires;YAMAHA;STREET;150 FAZER FI SPORT;2017;1064000
1374;1211403;CERRADO;11/12/2022;Diciembre;2022;Buenos Aires;26;VALENTIN ALSINA;1822;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2022;809000
143;1211460;CERRADO;29/6/2022;Junio;2022;Buenos Aires;26;NEUQUEN;8300;Neuquen;KTM;TOURING;DUKE 200 NAKED;2022;665000
2375;1211634;CERRADO;9/3/2023;Marzo;2023;USE;11;JOSE LEON SUAREZ;1655;Buenos Aires;BENELLI;NAKED;TNT 300;2017;1193000
4534;1212124;CERRADO;1/9/2023;Septiembre;2023;USE;11;JOSE C. PAZ;1665;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2017;985500
5551;1212137;CERRADO;4/11/2023;Noviembre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1152000
1238;1212150;CERRADO;26/11/2022;Noviembre;2022;La Plata;640;LA PLATA;1900;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2018;1135000
5932;1212402;CERRADO;24/11/2023;Noviembre;2023;USE;8;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
6436;1212942;CERRADO;18/12/2023;Diciembre;2023;Concepcion del Uruguay;1802;GUALEGUAYCHU;2820;Entre Rios;MOTOMEL;ON OFF;200 SKUA;2016;1188500
9546;1438000;CERRADO;12/5/2024;Mayo;2024;Buenos Aires;400;CLAYPOLE;1849;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2024;1438000
6650;1213435;CERRADO;28/12/2023;Diciembre;2023;Buenos Aires;895;BARRIO SAN JOSE (ALTE. BROWN, PDO. ALTE. BROWN);1846;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;987500
6974;1213599;CERRADO;12/1/2024;Enero;2024;USE;11;VILLA BALLESTER;1653;Buenos Aires;HERO;STREET;HUNK 150 SPORTS;2017;959000
4626;1213898;CERRADO;8/9/2023;Septiembre;2023;Buenos Aires;247;VILLA ADELINA;1607;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;1098000
6458;1214218;CERRADO;19/12/2023;Diciembre;2023;Parana;911;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2020;846000
6437;1214835;CERRADO;18/12/2023;Diciembre;2023;La Plata;23;ENSENADA;1925;Buenos Aires;MOTOMEL;STREET;150 S2;2022;977500
6975;1214935;CERRADO;12/1/2024;Enero;2024;La Plata;1892;BERAZATEGUI;1884;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
1764;1214972;CERRADO;16/1/2023;Enero;2023;Buenos Aires;26;SAN MARTIN AVDA. 5701-7500;1419;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;1199000
4206;1215000;CERRADO;10/8/2023;Agosto;2023;Buenos Aires;259;MERLO;1722;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;1019000
4248;1215000;CERRADO;13/8/2023;Agosto;2023;Buenos Aires;80;MARIANO ACOSTA;1723;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;1103000
5907;1216059;CERRADO;23/11/2023;Noviembre;2023;USE;11;MORENO;1740;Buenos Aires;HERO;STREET;HUNK 150 SPORTS;2018;981000
9413;1216082;CERRADO;5/5/2024;Mayo;2024;Buenos Aires;2255;MORENO;1740;Buenos Aires;ZANELLA;ON/OFF;ZR 150 (LTE);2017;1162500
3957;1216194;CERRADO;24/7/2023;Julio;2023;Buenos Aires;175;VIRREY DEL PINO;1763;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2016;1013495
7851;1216435;CERRADO;19/2/2024;Febrero;2024;Rosario;124;LANUS OESTE;1824;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;990000
7774;1216435;CERRADO;16/2/2024;Febrero;2024;Buenos Aires;497;QUILMES;1878;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;990000
5360;1217471;CERRADO;25/10/2023;Octubre;2023;Mar del Plata;1612;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;1027000
5624;1217704;CERRADO;8/11/2023;Noviembre;2023;USE;11;RIVADAVIA AVDA. 7801-10000;1407;C.A. de Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON DISCO;2018;972000
4867;1217780;CERRADO;23/9/2023;Septiembre;2023;Mendoza;621;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110S C/D;2023;1020000
5025;1218180;CERRADO;4/10/2023;Octubre;2023;Buenos Aires;435;VILLA SANTOS LUGARES;1676;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;997000
4988;1218755;CERRADO;1/10/2023;Octubre;2023;Buenos Aires;175;CAÑUELAS;1814;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;1000000
6079;1218994;CERRADO;1/12/2023;Diciembre;2023;USE;11;EL TALAR;1618;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
4472;1219380;CERRADO;28/8/2023;Agosto;2023;Mendoza;602;GODOY CRUZ;5501;Mendoza;HONDA;BUSINESS;CG    150 TITAN;2014;974500
5740;1219397;CERRADO;14/11/2023;Noviembre;2023;Cordoba;111;CORDOBA;5000;Cordoba;YAMAHA;SCOOTER;110 T DISK;2022;1152000
9444;1219571;CERRADO;7/5/2024;Mayo;2024;Buenos Aires;1086;C.A.B.A.;1000;C.A. de Buenos Aires;MOTOMEL;STREET;150 S2;2022;1163500
9757;1219985;CERRADO;22/5/2024;Mayo;2024;USE;11;VILLA ADELINA;1607;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ FULL;2022;1139000
191;1220307;CERRADO;7/7/2022;Julio;2022;Buenos Aires;26;OLIVOS;1636;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;704000
211;1220507;CERRADO;11/7/2022;Julio;2022;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;704000
3618;1221251;CERRADO;28/6/2023;Junio;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2021;990000
3301;1221348;CERRADO;31/5/2023;Mayo;2023;Buenos Aires;1108;TAPIALES;1770;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2019;1103500
747;1221776;CERRADO;24/9/2022;Septiembre;2022;Cordoba;447;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2018;1195000
5722;1221780;CERRADO;13/11/2023;Noviembre;2023;Buenos Aires;1483;TORTUGUITAS;1667;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1152000
5973;1222694;CERRADO;26/11/2023;Noviembre;2023;Buenos Aires;1731;GRAND BOURG;1615;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2018;901000
8988;1594375;CERRADO;14/4/2024;Abril;2024;La Plata;163;BERISSO;1923;Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2021;1594375
9106;1354000;CERRADO;20/4/2024;Abril;2024;La Plata;2210;BERISSO;1923;Buenos Aires;GILERA;BUSINESS;125 SMASH X;2021;1354000
4040;1223736;CERRADO;29/7/2023;Julio;2023;Buenos Aires;1289;TRISTAN SUAREZ;1806;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2016;989500
2123;1225898;CERRADO;16/2/2023;Febrero;2023;9 de julio (provincia de Bs.As);689;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2015;1016500
3930;1226390;CERRADO;22/7/2023;Julio;2023;Buenos Aires;1003;LAFERRERE;1757;Buenos Aires;HONDA;ON OFF;XR  150 L;2022;1111000
1808;1227317;CERRADO;21/1/2023;Enero;2023;Buenos Aires;824;QUILMES OESTE;1879;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2022;1218000
